﻿Daily Discharge (m3/s) (PARAM = 1) and Daily Water Level (m) (PARAM = 2)
 ID,PARAM,Date,Value,SYM
02HC024,2,2009/07/16,12.110,
02HC024,2,2009/07/17,12.108,
02HC024,2,2009/07/18,12.105,
02HC024,2,2009/07/19,12.107,
02HC024,2,2009/07/20,12.101,
02HC024,2,2009/07/21,12.110,
02HC024,2,2009/07/22,12.118,
02HC024,2,2009/07/23,12.478,
02HC024,2,2009/07/24,12.579,
02HC024,2,2009/07/25,12.628,
02HC024,2,2009/07/26,12.501,
02HC024,2,2009/07/27,12.407,
02HC024,2,2009/07/28,12.186,
02HC024,2,2009/07/29,12.343,
02HC024,2,2009/07/30,12.299,
02HC024,2,2009/07/31,12.153,
02HC024,2,2009/08/01,12.134,
02HC024,2,2009/08/02,12.134,
02HC024,2,2009/08/03,12.124,
02HC024,2,2009/08/04,12.253,
02HC024,2,2009/08/05,12.231,
02HC024,2,2009/08/06,12.128,
02HC024,2,2009/08/07,12.114,
02HC024,2,2009/08/08,12.110,
02HC024,2,2009/08/09,12.438,
02HC024,2,2009/08/10,12.457,
02HC024,2,2009/08/11,12.238,
02HC024,2,2009/08/12,12.294,
02HC024,2,2009/08/13,12.336,
02HC024,2,2009/08/14,12.212,
02HC024,2,2009/08/15,12.136,
02HC024,2,2009/08/16,12.124,
02HC024,2,2009/08/17,12.121,
02HC024,2,2009/08/18,12.127,
02HC024,2,2009/08/19,12.125,
02HC024,2,2009/08/20,12.320,
02HC024,2,2009/08/21,12.400,
02HC024,2,2009/08/22,12.335,
02HC024,2,2009/08/23,12.312,
02HC024,2,2009/08/24,12.268,
02HC024,2,2009/08/25,12.259,
02HC024,2,2009/08/26,12.183,
02HC024,2,2009/08/27,12.138,
02HC024,2,2009/08/28,12.119,
02HC024,2,2009/08/29,12.526,
02HC024,2,2009/08/30,12.237,
02HC024,2,2009/08/31,12.203,
02HC024,2,2009/09/01,12.137,
02HC024,2,2009/09/02,12.122,
02HC024,2,2009/09/03,12.116,
02HC024,2,2009/09/04,12.112,
02HC024,2,2009/09/05,12.109,
02HC024,2,2009/09/06,12.107,
02HC024,2,2009/09/07,12.106,
02HC024,2,2009/09/08,12.107,
02HC024,2,2009/09/09,12.108,
02HC024,2,2009/09/10,12.103,
02HC024,2,2009/09/11,12.101,
02HC024,2,2009/09/12,12.101,
02HC024,2,2009/09/13,12.099,
02HC024,2,2009/09/14,12.101,
02HC024,2,2009/09/15,12.099,
02HC024,2,2009/09/16,12.097,
02HC024,2,2009/09/17,12.094,
02HC024,2,2009/09/18,12.097,
02HC024,2,2009/09/19,12.096,
02HC024,2,2009/09/20,12.095,
02HC024,2,2009/09/21,12.099,
02HC024,2,2009/09/22,12.116,
02HC024,2,2009/09/23,12.112,
02HC024,2,2009/09/24,12.109,
02HC024,2,2009/09/25,12.103,
02HC024,2,2009/09/26,12.134,
02HC024,2,2009/09/27,12.317,
02HC024,2,2009/09/28,12.379,
02HC024,2,2009/09/29,12.458,
02HC024,2,2009/09/30,12.269,
02HC024,2,2009/10/01,12.248,
02HC024,2,2009/10/02,12.270,
02HC024,2,2009/10/03,12.299,
02HC024,2,2009/10/04,12.206,
02HC024,2,2009/10/05,12.186,
02HC024,2,2009/10/06,12.151,
02HC024,2,2009/10/07,12.344,
02HC024,2,2009/10/08,12.190,
02HC024,2,2009/10/09,12.418,
02HC024,2,2009/10/10,12.394,
02HC024,2,2009/10/11,12.289,
02HC024,2,2009/10/12,12.162,
02HC024,2,2009/10/13,12.149,
02HC024,2,2009/10/14,12.137,
02HC024,2,2009/10/15,12.128,
02HC024,2,2009/10/16,12.125,
02HC024,2,2009/10/17,12.118,
02HC024,2,2009/10/18,12.111,
02HC024,2,2009/10/19,12.110,
02HC024,2,2009/10/20,12.110,
02HC024,2,2009/10/21,12.111,
02HC024,2,2009/10/22,12.112,
02HC024,2,2009/10/23,12.260,
02HC024,2,2009/10/24,12.342,
02HC024,2,2009/10/25,12.194,
02HC024,2,2009/10/26,12.157,
02HC024,2,2009/10/27,12.131,
02HC024,2,2009/10/28,12.176,
02HC024,2,2009/10/29,12.146,
02HC024,2,2009/10/30,12.184,
02HC024,2,2009/10/31,12.291,
02HC024,2,2009/11/01,12.186,
02HC024,2,2009/11/02,12.143,
02HC024,2,2009/11/03,12.160,
02HC024,2,2009/11/04,12.130,
02HC024,2,2009/11/05,12.223,
02HC024,2,2009/11/06,12.167,
02HC024,2,2009/11/07,12.141,
02HC024,2,2009/11/08,12.136,
02HC024,2,2009/11/09,12.120,
02HC024,2,2009/11/10,12.114,
02HC024,2,2009/11/11,12.113,
02HC024,2,2009/11/12,12.113,
02HC024,2,2009/11/13,12.111,
02HC024,2,2009/11/14,12.110,
02HC024,2,2009/11/15,12.110,
02HC024,2,2009/11/16,12.108,
02HC024,2,2009/11/17,12.112,
02HC024,2,2009/11/18,12.106,
02HC024,2,2009/11/19,12.200,
02HC024,2,2009/11/20,12.265,
02HC024,2,2009/11/21,12.164,
02HC024,2,2009/11/22,12.128,
02HC024,2,2009/11/23,12.117,
02HC024,2,2009/11/24,12.115,
02HC024,2,2009/11/25,12.227,
02HC024,2,2009/11/26,12.247,
02HC024,2,2009/11/27,12.180,
02HC024,2,2009/11/28,12.162,
02HC024,2,2009/11/29,12.172,
02HC024,2,2009/11/30,12.273,
02HC024,2,2009/12/01,12.176,
02HC024,2,2009/12/02,12.173,
02HC024,2,2009/12/03,12.568,
02HC024,2,2009/12/04,12.328,
02HC024,2,2009/12/05,12.223,
02HC024,2,2009/12/06,12.165,
02HC024,2,2009/12/07,12.145,
02HC024,2,2009/12/08,12.141,
02HC024,2,2009/12/09,12.490,
02HC024,2,2009/12/10,12.343,
02HC024,2,2009/12/11,12.221,
02HC024,2,2009/12/12,12.200,
02HC024,2,2009/12/13,12.211,
02HC024,2,2009/12/14,12.225,
02HC024,2,2009/12/15,12.290,
02HC024,2,2009/12/16,12.204,
02HC024,2,2009/12/17,12.153,
02HC024,2,2009/12/18,12.136,
02HC024,2,2009/12/19,12.133,
02HC024,2,2009/12/20,12.131,
02HC024,2,2009/12/21,12.127,
02HC024,2,2009/12/22,12.109,
02HC024,2,2009/12/23,12.105,
02HC024,2,2009/12/24,12.123,
02HC024,2,2009/12/25,12.231,
02HC024,2,2009/12/26,12.771,
02HC024,2,2009/12/27,12.343,
02HC024,2,2009/12/28,12.360,
02HC024,2,2009/12/29,12.294,
02HC024,2,2009/12/30,12.167,
02HC024,2,2009/12/31,12.160,
02HC024,2,2010/01/01,12.173,
02HC024,2,2010/01/02,12.149,
02HC024,2,2010/01/03,12.107,
02HC024,2,2010/01/04,12.106,A
02HC024,2,2010/01/05,,
02HC024,2,2010/01/06,,
02HC024,2,2010/01/07,,
02HC024,2,2010/01/08,,
02HC024,2,2010/01/09,12.115,A
02HC024,2,2010/01/10,,
02HC024,2,2010/01/11,,
02HC024,2,2010/01/12,,
02HC024,2,2010/01/13,,
02HC024,2,2010/01/14,,
02HC024,2,2010/01/15,12.154,A
02HC024,2,2010/01/16,12.154,
02HC024,2,2010/01/17,12.135,
02HC024,2,2010/01/18,12.126,
02HC024,2,2010/01/19,12.126,
02HC024,2,2010/01/20,12.117,
02HC024,2,2010/01/21,12.106,
02HC024,2,2010/01/22,12.110,
02HC024,2,2010/01/23,12.107,
02HC024,2,2010/01/24,12.183,
02HC024,2,2010/01/25,12.740,
02HC024,2,2010/01/26,12.314,
02HC024,2,2010/01/27,12.233,
02HC024,2,2010/01/28,12.203,
02HC024,2,2010/01/29,12.198,
02HC024,2,2010/01/30,12.235,
02HC024,2,2010/01/31,12.171,
02HC024,2,2010/02/01,12.132,
02HC024,2,2010/02/02,12.117,
02HC024,2,2010/02/03,12.128,
02HC024,2,2010/02/04,12.134,
02HC024,2,2010/02/05,12.116,
02HC024,2,2010/02/06,12.107,
02HC024,2,2010/02/07,12.102,
02HC024,2,2010/02/08,12.115,
02HC024,2,2010/02/09,12.111,
02HC024,2,2010/02/10,12.112,A
02HC024,2,2010/02/11,12.111,A
02HC024,2,2010/02/12,12.106,A
02HC024,2,2010/02/13,12.106,
02HC024,2,2010/02/14,12.109,A
02HC024,2,2010/02/15,12.107,A
02HC024,2,2010/02/16,12.104,A
02HC024,2,2010/02/17,12.114,A
02HC024,2,2010/02/18,12.122,
02HC024,2,2010/02/19,12.115,
02HC024,2,2010/02/20,12.109,
02HC024,2,2010/02/21,12.115,
02HC024,2,2010/02/22,12.118,
02HC024,2,2010/02/23,12.165,
02HC024,2,2010/02/24,12.149,
02HC024,2,2010/02/25,12.134,
02HC024,2,2010/02/26,12.128,
02HC024,2,2010/02/27,12.224,
02HC024,2,2010/02/28,12.289,
02HC024,2,2010/03/01,12.280,
02HC024,2,2010/03/02,12.246,
02HC024,2,2010/03/03,12.221,
02HC024,2,2010/03/04,12.194,A
02HC024,2,2010/03/05,12.163,
02HC024,2,2010/03/06,12.162,
02HC024,2,2010/03/07,12.184,
02HC024,2,2010/03/08,12.223,
02HC024,2,2010/03/09,12.245,
02HC024,2,2010/03/10,12.225,
02HC024,2,2010/03/11,12.213,
02HC024,2,2010/03/12,12.317,
02HC024,2,2010/03/13,12.510,
02HC024,2,2010/03/14,12.672,A
02HC024,2,2010/03/15,12.350,
02HC024,2,2010/03/16,12.330,
02HC024,2,2010/03/17,12.305,
02HC024,2,2010/03/18,12.237,
02HC024,2,2010/03/19,12.226,
02HC024,2,2010/03/20,12.218,
02HC024,2,2010/03/21,12.204,
02HC024,2,2010/03/22,12.218,
02HC024,2,2010/03/23,12.428,
02HC024,2,2010/03/24,12.287,
02HC024,2,2010/03/25,12.229,
02HC024,2,2010/03/26,12.201,
02HC024,2,2010/03/27,12.164,
02HC024,2,2010/03/28,12.182,
02HC024,2,2010/03/29,12.288,
02HC024,2,2010/03/30,12.206,
02HC024,2,2010/03/31,12.173,
02HC024,2,2010/04/01,12.160,
02HC024,2,2010/04/02,12.153,
02HC024,2,2010/04/03,12.146,
02HC024,2,2010/04/04,12.139,
02HC024,2,2010/04/05,12.135,
02HC024,2,2010/04/06,12.234,
02HC024,2,2010/04/07,12.229,
02HC024,2,2010/04/08,12.603,
02HC024,2,2010/04/09,12.308,
02HC024,2,2010/04/10,12.265,
02HC024,2,2010/04/11,12.311,
02HC024,2,2010/04/12,12.178,
02HC024,2,2010/04/13,12.153,
02HC024,2,2010/04/14,12.149,
02HC024,2,2010/04/15,12.145,
02HC024,2,2010/04/16,12.150,
02HC024,2,2010/04/17,12.135,
02HC024,2,2010/04/18,12.129,
02HC024,2,2010/04/19,12.120,
02HC024,2,2010/04/20,12.122,
02HC024,2,2010/04/21,12.123,
02HC024,2,2010/04/22,12.120,
02HC024,2,2010/04/23,12.114,
02HC024,2,2010/04/24,12.112,
02HC024,2,2010/04/25,12.114,
02HC024,2,2010/04/26,12.115,
02HC024,2,2010/04/27,12.117,
02HC024,2,2010/04/28,12.117,
02HC024,2,2010/04/29,12.109,A
02HC024,2,2010/04/30,12.108,A
02HC024,2,2010/05/01,12.113,A
02HC024,2,2010/05/02,12.182,
02HC024,2,2010/05/03,12.144,
02HC024,2,2010/05/04,12.115,
02HC024,2,2010/05/05,12.157,
02HC024,2,2010/05/06,12.190,
02HC024,2,2010/05/07,12.269,
02HC024,2,2010/05/08,12.582,A
02HC024,2,2010/05/09,12.328,A
02HC024,2,2010/05/10,,
02HC024,2,2010/05/11,,
02HC024,2,2010/05/12,,
02HC024,2,2010/05/13,,
02HC024,2,2010/05/14,,
02HC024,2,2010/05/15,,
02HC024,2,2010/05/16,,
02HC024,2,2010/05/17,,
02HC024,2,2010/05/18,,
02HC024,2,2010/05/19,,
02HC024,2,2010/05/20,,
02HC024,2,2010/05/21,,
02HC024,2,2010/05/22,,
02HC024,2,2010/05/23,,
02HC024,2,2010/05/24,,
02HC024,2,2010/05/25,,
02HC024,2,2010/05/26,,
02HC024,2,2010/05/27,12.101,A
02HC024,2,2010/05/28,12.095,
02HC024,2,2010/05/29,12.093,
02HC024,2,2010/05/30,12.091,
02HC024,2,2010/05/31,12.092,
02HC024,2,2010/06/01,12.266,
02HC024,2,2010/06/02,12.364,A
02HC024,2,2010/06/03,12.551,A
02HC024,2,2010/06/04,,
02HC024,2,2010/06/05,,
02HC024,2,2010/06/06,,
02HC024,2,2010/06/07,12.381,A
02HC024,2,2010/06/08,12.311,
02HC024,2,2010/06/09,12.218,
02HC024,2,2010/06/10,12.217,
02HC024,2,2010/06/11,12.151,
02HC024,2,2010/06/12,12.267,
02HC024,2,2010/06/13,12.255,
02HC024,2,2010/06/14,12.225,
02HC024,2,2010/06/15,12.206,
02HC024,2,2010/06/16,12.478,
02HC024,2,2010/06/17,12.269,
02HC024,2,2010/06/18,12.259,
02HC024,2,2010/06/19,12.194,
02HC024,2,2010/06/20,12.273,
02HC024,2,2010/06/21,12.186,
02HC024,2,2010/06/22,12.351,A
02HC024,2,2010/06/23,12.351,
02HC024,2,2010/06/24,12.532,A
02HC024,2,2010/06/25,12.397,
02HC024,2,2010/06/26,12.378,A
02HC024,2,2010/06/27,12.498,A
02HC024,2,2010/06/28,12.688,
02HC024,2,2010/06/29,12.413,
02HC024,2,2010/06/30,12.437,
02HC024,2,2010/07/01,12.359,
02HC024,2,2010/07/02,12.149,
02HC024,2,2010/07/03,12.150,
02HC024,2,2010/07/04,12.141,
02HC024,2,2010/07/05,12.135,
02HC024,2,2010/07/06,12.148,
02HC024,2,2010/07/07,12.140,
02HC024,2,2010/07/08,12.128,
02HC024,2,2010/07/09,12.526,
02HC024,2,2010/07/10,12.244,
02HC024,2,2010/07/11,12.234,
02HC024,2,2010/07/12,12.201,
02HC024,2,2010/07/13,12.169,
02HC024,2,2010/07/14,12.133,
02HC024,2,2010/07/15,12.120,
02HC024,2,2010/07/16,12.116,
02HC024,2,2010/07/17,12.109,
02HC024,2,2010/07/18,12.127,
02HC024,2,2010/07/19,12.254,
02HC024,2,2010/07/20,12.155,
02HC024,2,2010/07/21,12.119,
02HC024,2,2010/07/22,12.109,
02HC024,2,2010/07/23,12.844,
02HC024,2,2010/07/24,12.436,
02HC024,2,2010/07/25,12.392,
02HC024,2,2010/07/26,12.413,
02HC024,2,2010/07/27,12.274,
02HC024,2,2010/07/28,12.279,
02HC024,2,2010/07/29,12.207,
02HC024,2,2010/07/30,12.141,
02HC024,2,2010/07/31,12.124,
02HC024,2,2010/08/01,12.117,
02HC024,2,2010/08/02,12.167,
02HC024,2,2010/08/03,12.201,
02HC024,2,2010/08/04,12.158,
02HC024,2,2010/08/05,12.134,
02HC024,2,2010/08/06,12.114,
02HC024,2,2010/08/07,12.107,
02HC024,2,2010/08/08,12.112,
02HC024,2,2010/08/09,12.266,
02HC024,2,2010/08/10,12.288,
02HC024,2,2010/08/11,12.167,
02HC024,2,2010/08/12,12.133,
02HC024,2,2010/08/13,12.120,
02HC024,2,2010/08/14,12.114,
02HC024,2,2010/08/15,12.382,
02HC024,2,2010/08/16,12.408,
02HC024,2,2010/08/17,12.250,
02HC024,2,2010/08/18,12.136,
02HC024,2,2010/08/19,12.155,
02HC024,2,2010/08/20,12.159,
02HC024,2,2010/08/21,12.213,
02HC024,2,2010/08/22,12.929,
02HC024,2,2010/08/23,12.305,
02HC024,2,2010/08/24,12.364,
02HC024,2,2010/08/25,12.264,
02HC024,2,2010/08/26,12.219,
02HC024,2,2010/08/27,12.152,
02HC024,2,2010/08/28,12.133,
02HC024,2,2010/08/29,12.122,
02HC024,2,2010/08/30,12.117,
02HC024,2,2010/08/31,12.121,
02HC024,2,2010/09/01,12.112,
02HC024,2,2010/09/02,12.241,
02HC024,2,2010/09/03,12.431,
02HC024,2,2010/09/04,12.270,
02HC024,2,2010/09/05,12.193,
02HC024,2,2010/09/06,12.192,
02HC024,2,2010/09/07,12.145,
02HC024,2,2010/09/08,12.120,
02HC024,2,2010/09/09,12.116,
02HC024,2,2010/09/10,12.111,
02HC024,2,2010/09/11,12.110,
02HC024,2,2010/09/12,12.257,
02HC024,2,2010/09/13,12.153,
02HC024,2,2010/09/14,12.152,
02HC024,2,2010/09/15,12.120,
02HC024,2,2010/09/16,12.473,
02HC024,2,2010/09/17,12.274,
02HC024,2,2010/09/18,12.203,
02HC024,2,2010/09/19,12.185,
02HC024,2,2010/09/20,12.176,
02HC024,2,2010/09/21,12.143,
02HC024,2,2010/09/22,12.345,
02HC024,2,2010/09/23,12.192,
02HC024,2,2010/09/24,12.140,
02HC024,2,2010/09/25,12.116,
02HC024,2,2010/09/26,12.110,
02HC024,2,2010/09/27,12.123,
02HC024,2,2010/09/28,12.461,
02HC024,2,2010/09/29,12.349,
02HC024,2,2010/09/30,12.303,
02HC024,2,2010/10/01,12.121,
02HC024,2,2010/10/02,12.116,
02HC024,2,2010/10/03,12.111,
02HC024,2,2010/10/04,12.111,
02HC024,2,2010/10/05,12.217,
02HC024,2,2010/10/06,12.402,
02HC024,2,2010/10/07,12.227,
02HC024,2,2010/10/08,12.198,
02HC024,2,2010/10/09,12.180,
02HC024,2,2010/10/10,12.134,
02HC024,2,2010/10/11,12.128,
02HC024,2,2010/10/12,12.117,
02HC024,2,2010/10/13,12.142,
02HC024,2,2010/10/14,12.555,
02HC024,2,2010/10/15,12.260,
02HC024,2,2010/10/16,12.203,
02HC024,2,2010/10/17,12.188,
02HC024,2,2010/10/18,12.176,
02HC024,2,2010/10/19,12.133,
02HC024,2,2010/10/20,12.114,
02HC024,2,2010/10/21,12.206,
02HC024,2,2010/10/22,12.137,
02HC024,2,2010/10/23,12.148,
02HC024,2,2010/10/24,12.349,
02HC024,2,2010/10/25,12.249,
02HC024,2,2010/10/26,12.268,
02HC024,2,2010/10/27,12.289,
02HC024,2,2010/10/28,12.198,
02HC024,2,2010/10/29,12.168,
02HC024,2,2010/10/30,12.132,
02HC024,2,2010/10/31,12.123,
02HC024,2,2010/11/01,12.120,
02HC024,2,2010/11/02,12.119,
02HC024,2,2010/11/03,12.114,
02HC024,2,2010/11/04,12.118,
02HC024,2,2010/11/05,12.195,
02HC024,2,2010/11/06,12.145,
02HC024,2,2010/11/07,12.120,
02HC024,2,2010/11/08,12.111,
02HC024,2,2010/11/09,12.110,
02HC024,2,2010/11/10,12.108,
02HC024,2,2010/11/11,12.105,
02HC024,2,2010/11/12,12.102,
02HC024,2,2010/11/13,12.104,
02HC024,2,2010/11/14,12.118,
02HC024,2,2010/11/15,12.134,
02HC024,2,2010/11/16,12.245,
02HC024,2,2010/11/17,12.594,
02HC024,2,2010/11/18,12.253,
02HC024,2,2010/11/19,12.249,
02HC024,2,2010/11/20,12.267,
02HC024,2,2010/11/21,12.132,
02HC024,2,2010/11/22,12.200,
02HC024,2,2010/11/23,12.338,
02HC024,2,2010/11/24,12.207,
02HC024,2,2010/11/25,12.166,
02HC024,2,2010/11/26,12.348,
02HC024,2,2010/11/27,12.213,
02HC024,2,2010/11/28,12.177,
02HC024,2,2010/11/29,12.136,
02HC024,2,2010/11/30,12.296,
02HC024,2,2010/12/01,12.733,
02HC024,2,2010/12/02,12.334,
02HC024,2,2010/12/03,12.349,
02HC024,2,2010/12/04,12.319,
02HC024,2,2010/12/05,12.207,
02HC024,2,2010/12/06,12.177,
02HC024,2,2010/12/07,12.172,
02HC024,2,2010/12/08,12.151,
02HC024,2,2010/12/09,12.124,
02HC024,2,2010/12/10,12.147,
02HC024,2,2010/12/11,12.147,
02HC024,2,2010/12/12,12.381,
02HC024,2,2010/12/13,12.289,
02HC024,2,2010/12/14,12.208,
02HC024,2,2010/12/15,12.195,
02HC024,2,2010/12/16,12.194,
02HC024,2,2010/12/17,12.166,
02HC024,2,2010/12/18,12.149,
02HC024,2,2010/12/19,12.145,
02HC024,2,2010/12/20,12.139,
02HC024,2,2010/12/21,12.130,
02HC024,2,2010/12/22,12.128,
02HC024,2,2010/12/23,12.130,
02HC024,2,2010/12/24,12.124,
02HC024,2,2010/12/25,12.122,
02HC024,2,2010/12/26,12.113,
02HC024,2,2010/12/27,12.100,
02HC024,2,2010/12/28,12.129,
02HC024,2,2010/12/29,12.121,
02HC024,2,2010/12/30,12.120,
02HC024,2,2010/12/31,12.133,
02HC024,2,2011/01/01,12.336,
02HC024,2,2011/01/02,12.282,
02HC024,2,2011/01/03,12.212,
02HC024,2,2011/01/04,12.203,
02HC024,2,2011/01/05,12.170,
02HC024,2,2011/01/06,12.141,
02HC024,2,2011/01/07,12.139,
02HC024,2,2011/01/08,12.136,
02HC024,2,2011/01/09,12.122,
02HC024,2,2011/01/10,12.114,
02HC024,2,2011/01/11,12.122,
02HC024,2,2011/01/12,12.118,
02HC024,2,2011/01/13,12.116,
02HC024,2,2011/01/14,12.121,
02HC024,2,2011/01/15,12.122,
02HC024,2,2011/01/16,12.121,
02HC024,2,2011/01/17,12.103,
02HC024,2,2011/01/18,12.135,
02HC024,2,2011/01/19,12.182,
02HC024,2,2011/01/20,12.123,
02HC024,2,2011/01/21,12.125,
02HC024,2,2011/01/22,12.117,
02HC024,2,2011/01/23,12.108,
02HC024,2,2011/01/24,12.097,
02HC024,2,2011/01/25,12.117,
02HC024,2,2011/01/26,12.127,
02HC024,2,2011/01/27,12.128,
02HC024,2,2011/01/28,12.126,
02HC024,2,2011/01/29,12.117,
02HC024,2,2011/01/30,12.110,
02HC024,2,2011/01/31,12.097,
02HC024,2,2011/02/01,12.120,
02HC024,2,2011/02/02,12.128,
02HC024,2,2011/02/03,12.132,
02HC024,2,2011/02/04,12.131,
02HC024,2,2011/02/05,12.117,
02HC024,2,2011/02/06,12.125,
02HC024,2,2011/02/07,12.145,
02HC024,2,2011/02/08,12.140,
02HC024,2,2011/02/09,12.123,
02HC024,2,2011/02/10,12.117,
02HC024,2,2011/02/11,12.112,
02HC024,2,2011/02/12,12.118,
02HC024,2,2011/02/13,12.122,
02HC024,2,2011/02/14,12.205,
02HC024,2,2011/02/15,12.165,
02HC024,2,2011/02/16,12.137,
02HC024,2,2011/02/17,12.204,
02HC024,2,2011/02/18,12.534,
02HC024,2,2011/02/19,12.339,
02HC024,2,2011/02/20,12.247,
02HC024,2,2011/02/21,12.223,
02HC024,2,2011/02/22,12.199,
02HC024,2,2011/02/23,12.195,
02HC024,2,2011/02/24,12.187,
02HC024,2,2011/02/25,12.156,
02HC024,2,2011/02/26,12.143,
02HC024,2,2011/02/27,12.163,
02HC024,2,2011/02/28,12.631,
02HC024,2,2011/03/01,12.344,
02HC024,2,2011/03/02,12.339,
02HC024,2,2011/03/03,12.171,
02HC024,2,2011/03/04,12.193,
02HC024,2,2011/03/05,12.884,
02HC024,2,2011/03/06,12.580,
02HC024,2,2011/03/07,12.434,
02HC024,2,2011/03/08,12.432,
02HC024,2,2011/03/09,12.301,
02HC024,2,2011/03/10,12.877,
02HC024,2,2011/03/11,13.165,
02HC024,2,2011/03/12,12.485,
02HC024,2,2011/03/13,12.454,
02HC024,2,2011/03/14,12.537,
02HC024,2,2011/03/15,12.500,
02HC024,2,2011/03/16,12.539,
02HC024,2,2011/03/17,12.367,
02HC024,2,2011/03/18,12.365,
02HC024,2,2011/03/19,12.304,
02HC024,2,2011/03/20,12.264,
02HC024,2,2011/03/21,12.349,
02HC024,2,2011/03/22,12.278,
02HC024,2,2011/03/23,12.261,
02HC024,2,2011/03/24,12.276,
02HC024,2,2011/03/25,12.247,
02HC024,2,2011/03/26,12.216,
02HC024,2,2011/03/27,12.190,
02HC024,2,2011/03/28,12.176,
02HC024,2,2011/03/29,12.173,
02HC024,2,2011/03/30,12.172,
02HC024,2,2011/03/31,12.188,
02HC024,2,2011/04/01,12.179,
02HC024,2,2011/04/02,12.171,
02HC024,2,2011/04/03,12.177,
02HC024,2,2011/04/04,12.453,
02HC024,2,2011/04/05,12.349,
02HC024,2,2011/04/06,12.286,
02HC024,2,2011/04/07,12.185,
02HC024,2,2011/04/08,12.179,
02HC024,2,2011/04/09,12.170,
02HC024,2,2011/04/10,12.274,
02HC024,2,2011/04/11,12.236,
02HC024,2,2011/04/12,12.202,
02HC024,2,2011/04/13,12.177,
02HC024,2,2011/04/14,12.164,
02HC024,2,2011/04/15,12.152,
02HC024,2,2011/04/16,12.517,
02HC024,2,2011/04/17,12.355,
02HC024,2,2011/04/18,12.262,
02HC024,2,2011/04/19,12.238,
02HC024,2,2011/04/20,12.521,
02HC024,2,2011/04/21,12.412,
02HC024,2,2011/04/22,12.230,
02HC024,2,2011/04/23,12.371,
02HC024,2,2011/04/24,12.257,
02HC024,2,2011/04/25,12.289,
02HC024,2,2011/04/26,12.456,
02HC024,2,2011/04/27,12.404,
02HC024,2,2011/04/28,12.421,
02HC024,2,2011/04/29,12.290,
02HC024,2,2011/04/30,12.252,
02HC024,2,2011/05/01,12.329,
02HC024,2,2011/05/02,12.301,
02HC024,2,2011/05/03,12.365,
02HC024,2,2011/05/04,12.298,
02HC024,2,2011/05/05,12.242,
02HC024,2,2011/05/06,12.248,
02HC024,2,2011/05/07,12.245,
02HC024,2,2011/05/08,12.193,
02HC024,2,2011/05/09,12.176,
02HC024,2,2011/05/10,12.167,
02HC024,2,2011/05/11,12.164,
02HC024,2,2011/05/12,12.159,
02HC024,2,2011/05/13,12.159,
02HC024,2,2011/05/14,12.259,
02HC024,2,2011/05/15,12.681,
02HC024,2,2011/05/16,12.489,
02HC024,2,2011/05/17,12.445,
02HC024,2,2011/05/18,12.451,
02HC024,2,2011/05/19,12.479,
02HC024,2,2011/05/20,12.341,
02HC024,2,2011/05/21,12.443,
02HC024,2,2011/05/22,12.270,
02HC024,2,2011/05/23,12.358,
02HC024,2,2011/05/24,12.341,
02HC024,2,2011/05/25,12.302,
02HC024,2,2011/05/26,12.529,
02HC024,2,2011/05/27,12.545,
02HC024,2,2011/05/28,12.387,
02HC024,2,2011/05/29,12.306,
02HC024,2,2011/05/30,12.290,
02HC024,2,2011/05/31,12.246,
02HC024,2,2011/06/01,12.222,
02HC024,2,2011/06/02,12.205,
02HC024,2,2011/06/03,12.174,
02HC024,2,2011/06/04,12.350,
02HC024,2,2011/06/05,12.250,
02HC024,2,2011/06/06,12.211,
02HC024,2,2011/06/07,12.258,
02HC024,2,2011/06/08,12.368,
02HC024,2,2011/06/09,12.364,
02HC024,2,2011/06/10,12.278,
02HC024,2,2011/06/11,12.286,
02HC024,2,2011/06/12,12.276,
02HC024,2,2011/06/13,12.218,
02HC024,2,2011/06/14,12.200,
02HC024,2,2011/06/15,12.189,
02HC024,2,2011/06/16,12.184,
02HC024,2,2011/06/17,12.155,
02HC024,2,2011/06/18,12.139,
02HC024,2,2011/06/19,12.131,
02HC024,2,2011/06/20,12.129,
02HC024,2,2011/06/21,12.127,
02HC024,2,2011/06/22,12.195,
02HC024,2,2011/06/23,12.636,
02HC024,2,2011/06/24,12.548,
02HC024,2,2011/06/25,12.365,
02HC024,2,2011/06/26,12.423,
02HC024,2,2011/06/27,12.312,
02HC024,2,2011/06/28,12.214,
02HC024,2,2011/06/29,12.164,
02HC024,2,2011/06/30,12.146,
02HC024,2,2011/07/01,12.136,
02HC024,2,2011/07/02,12.138,
02HC024,2,2011/07/03,12.182,
02HC024,2,2011/07/04,12.135,
02HC024,2,2011/07/05,12.122,
02HC024,2,2011/07/06,12.128,
02HC024,2,2011/07/07,12.123,
02HC024,2,2011/07/08,12.118,
02HC024,2,2011/07/09,12.115,
02HC024,2,2011/07/10,12.114,
02HC024,2,2011/07/11,12.117,
02HC024,2,2011/07/12,12.116,
02HC024,2,2011/07/13,12.106,
02HC024,2,2011/07/14,12.101,
02HC024,2,2011/07/15,12.108,
02HC024,2,2011/07/16,12.109,
02HC024,2,2011/07/17,12.107,
02HC024,2,2011/07/18,12.106,
02HC024,2,2011/07/19,12.108,
02HC024,2,2011/07/20,12.110,
02HC024,2,2011/07/21,12.108,
