x,y,ID,MIN_TEMPERATURE_FLAG,MAX_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE,TOTAL_RAIN,TOTAL_SNOW,DIRECTION_MAX_GUST,SNOW_ON_GROUND,HEATING_DEGREE_DAYS,LOCAL_DAY,PROVINCE_CODE,MAX_REL_HUMIDITY,TOTAL_RAIN_FLAG,MAX_TEMPERATURE,COOLING_DEGREE_DAYS,TOTAL_PRECIPITATION_FLAG,CLIMATE_IDENTIFIER,MIN_TEMPERATURE,STATION_NAME,LOCAL_DATE,TOTAL_SNOW_FLAG,COOLING_DEGREE_DAYS_FLAG,DIRECTION_MAX_GUST_FLAG,SPEED_MAX_GUST_FLAG,LOCAL_YEAR,SNOW_ON_GROUND_FLAG,MIN_REL_HUMIDITY_FLAG,MEAN_TEMPERATURE_FLAG,MIN_REL_HUMIDITY,SPEED_MAX_GUST,HEATING_DEGREE_DAYS_FLAG,MAX_TEMPERATURE_FLAG,LOCAL_MONTH,TOTAL_PRECIPITATION
-79.4,43.666666666666664,6158355.2015.2.6,,,-7.4,,,,,25.4,6,ON,,M,-3.4,0,,6158355,-11.4,TORONTO CITY,2015-02-06 00:00:00,M,,M,M,2015,,,,,,,,2,0.7
-79.4,43.666666666666664,6158355.2015.2.7,,,-4.6,,,,,22.6,7,ON,,M,-1.7,0,,6158355,-7.5,TORONTO CITY,2015-02-07 00:00:00,M,,M,M,2015,,,,,,,,2,4.8
-79.4,43.666666666666664,6158355.2015.2.8,,,-9.6,,,,,27.6,8,ON,,M,-6.8,0,,6158355,-12.4,TORONTO CITY,2015-02-08 00:00:00,M,,M,M,2015,,,,,,,,2,1.7
-79.4,43.666666666666664,6158355.2015.2.9,,,-10.8,,,,,28.8,9,ON,,M,-9.1,0,,6158355,-12.4,TORONTO CITY,2015-02-09 00:00:00,M,,M,M,2015,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2015.2.10,,,-6.5,,,,,24.5,10,ON,,M,-3.7,0,,6158355,-9.3,TORONTO CITY,2015-02-10 00:00:00,M,,M,M,2015,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2015.2.11,,,-3.3,,,,,21.3,11,ON,,M,-1.3,0,,6158355,-5.2,TORONTO CITY,2015-02-11 00:00:00,M,,M,M,2015,,,,,,,,2,0.8
-79.4,43.666666666666664,6158355.2015.2.12,,,-9.7,,,,,27.7,12,ON,,M,-1.5,0,,6158355,-17.8,TORONTO CITY,2015-02-12 00:00:00,M,,M,M,2015,,,,,,,,2,0.2
-79.4,43.666666666666664,6158355.2015.2.13,,,-14.6,,,,,32.6,13,ON,,M,-7.7,0,,6158355,-21.5,TORONTO CITY,2015-02-13 00:00:00,M,,M,M,2015,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2015.2.14,,,-12.7,,,,,30.7,14,ON,,M,-5.7,0,,6158355,-19.7,TORONTO CITY,2015-02-14 00:00:00,M,,M,M,2015,,,,,,,,2,0.4
-79.4,43.666666666666664,6158355.2015.2.15,,,-22.2,,,,,40.2,15,ON,,M,-19.2,0,,6158355,-25.1,TORONTO CITY,2015-02-15 00:00:00,M,,M,M,2015,,,,,,,,2,0.2
-79.4,43.666666666666664,6158355.2015.2.16,,,-17.5,,,,,35.5,16,ON,,M,-12.6,0,,6158355,-22.4,TORONTO CITY,2015-02-16 00:00:00,M,,M,M,2015,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2015.2.17,,,-10.4,,,,,28.4,17,ON,,M,-7.5,0,,6158355,-13.3,TORONTO CITY,2015-02-17 00:00:00,M,,M,M,2015,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2015.2.18,,,-10.2,,,,,28.2,18,ON,,M,-6.9,0,,6158355,-13.4,TORONTO CITY,2015-02-18 00:00:00,M,,M,M,2015,,,,,,,,2,0.3
-79.4,43.666666666666664,6158355.2015.2.19,,,-16.9,,,,,34.9,19,ON,,M,-13.3,0,,6158355,-20.5,TORONTO CITY,2015-02-19 00:00:00,M,,M,M,2015,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2015.2.20,,,-16.3,,,,,34.3,20,ON,,M,-11.3,0,,6158355,-21.3,TORONTO CITY,2015-02-20 00:00:00,M,,M,M,2015,,,,,,,,2,0.2
-79.4,43.666666666666664,6158355.2015.2.21,,,-8.9,,,,,26.9,21,ON,,M,-6.4,0,,6158355,-11.4,TORONTO CITY,2015-02-21 00:00:00,M,,M,M,2015,,,,,,,,2,7.3
-79.4,43.666666666666664,6158355.2015.2.22,,,-9.1,,,,,27.1,22,ON,,M,-2.7,0,,6158355,-15.4,TORONTO CITY,2015-02-22 00:00:00,M,,M,M,2015,,,,,,,,2,0.4
-79.4,43.666666666666664,6158355.2015.2.23,,,-17.2,,,,,35.2,23,ON,,M,-14.2,0,,6158355,-20.2,TORONTO CITY,2015-02-23 00:00:00,M,,M,M,2015,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2015.2.24,,,-12.9,,,,,30.9,24,ON,,M,-7.4,0,,6158355,-18.4,TORONTO CITY,2015-02-24 00:00:00,M,,M,M,2015,,,,,,,,2,0.2
-79.4,43.666666666666664,6158355.2015.2.25,,,-10.4,,,,,28.4,25,ON,,M,-7.2,0,,6158355,-13.6,TORONTO CITY,2015-02-25 00:00:00,M,,M,M,2015,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2015.2.26,,,-12.4,,,,,30.4,26,ON,,M,-9.1,0,,6158355,-15.6,TORONTO CITY,2015-02-26 00:00:00,M,,M,M,2015,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2015.2.27,,,-12.8,,,,,30.8,27,ON,,M,-8.2,0,,6158355,-17.3,TORONTO CITY,2015-02-27 00:00:00,M,,M,M,2015,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2015.2.28,,,-9.5,,,,,27.5,28,ON,,M,-4.4,0,,6158355,-14.6,TORONTO CITY,2015-02-28 00:00:00,M,,M,M,2015,,,,,,,,2,0
-79.4,43.666666666666664,6158355.2015.3.1,,,-5.6,,,,,23.6,1,ON,,M,-3.1,0,,6158355,-8.1,TORONTO CITY,2015-03-01 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.2,,,-4.7,,,,,22.7,2,ON,,M,-1.3,0,,6158355,-8.1,TORONTO CITY,2015-03-02 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.3,,,-4.2,,,,,22.2,3,ON,,M,1.3,0,,6158355,-9.7,TORONTO CITY,2015-03-03 00:00:00,M,,M,M,2015,,,,,,,,3,5.4
-79.4,43.666666666666664,6158355.2015.3.4,,,-4.3,,,,,22.3,4,ON,,M,1.7,0,,6158355,-10.2,TORONTO CITY,2015-03-04 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.5,,,-11.9,,,,,29.9,5,ON,,M,-9,0,,6158355,-14.8,TORONTO CITY,2015-03-05 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.6,,,-9.9,,,,,27.9,6,ON,,M,-4.6,0,,6158355,-15.1,TORONTO CITY,2015-03-06 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.7,,,-3,,,,,21,7,ON,,M,-0.3,0,,6158355,-5.6,TORONTO CITY,2015-03-07 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.8,,,0.1,,,,,17.9,8,ON,,M,3.3,0,,6158355,-3.1,TORONTO CITY,2015-03-08 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.9,,,3,,,,,15,9,ON,,M,6.9,0,,6158355,-0.9,TORONTO CITY,2015-03-09 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.10,,,2.6,,,,,15.4,10,ON,,M,5.4,0,,6158355,-0.3,TORONTO CITY,2015-03-10 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.11,,,5.4,,,,,12.6,11,ON,,M,8.8,0,,6158355,1.9,TORONTO CITY,2015-03-11 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.12,,,1.4,,,,,16.6,12,ON,,M,3.8,0,,6158355,-1,TORONTO CITY,2015-03-12 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.13,,,2.2,,,,,15.8,13,ON,,M,4.4,0,,6158355,0,TORONTO CITY,2015-03-13 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.14,,,4.3,,,,,13.7,14,ON,,M,6.1,0,,6158355,2.5,TORONTO CITY,2015-03-14 00:00:00,M,,M,M,2015,,,,,,,,3,0.5
-79.4,43.666666666666664,6158355.2015.3.15,,,3.9,,,,,14.1,15,ON,,M,6.6,0,,6158355,1.2,TORONTO CITY,2015-03-15 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.16,,,5.3,,,,,12.7,16,ON,,M,9.7,0,,6158355,0.9,TORONTO CITY,2015-03-16 00:00:00,M,,M,M,2015,,,,,,,,3,1.8
-79.4,43.666666666666664,6158355.2015.3.17,,,1.5,,,,,16.5,17,ON,,M,6.4,0,,6158355,-3.4,TORONTO CITY,2015-03-17 00:00:00,M,,M,M,2015,,,,,,,,3,0.5
-79.4,43.666666666666664,6158355.2015.3.18,,,-0.9,,,,,18.9,18,ON,,M,3.1,0,,6158355,-4.9,TORONTO CITY,2015-03-18 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.19,,,-2,,,,,20,19,ON,,M,1.5,0,,6158355,-5.4,TORONTO CITY,2015-03-19 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.20,,,3.6,,,,,14.4,20,ON,,M,7.7,0,,6158355,-0.6,TORONTO CITY,2015-03-20 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.21,,,0.7,,,,,17.3,21,ON,,M,6.5,0,,6158355,-5.2,TORONTO CITY,2015-03-21 00:00:00,M,,M,M,2015,,,,,,,,3,3.7
-79.4,43.666666666666664,6158355.2015.3.22,,,-5.4,,,,,23.4,22,ON,,M,-1.3,0,,6158355,-9.4,TORONTO CITY,2015-03-22 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.23,,,-6.7,,,,,24.7,23,ON,,M,-2.7,0,,6158355,-10.6,TORONTO CITY,2015-03-23 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.24,,,-3.4,,,,,21.4,24,ON,,M,1.3,0,,6158355,-8,TORONTO CITY,2015-03-24 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.25,,,2.5,,,,,15.5,25,ON,,M,6.1,0,,6158355,-1.1,TORONTO CITY,2015-03-25 00:00:00,M,,M,M,2015,,,,,,,,3,2.7
-79.4,43.666666666666664,6158355.2015.3.26,,,3.4,,,,,14.6,26,ON,,M,5.7,0,,6158355,1.1,TORONTO CITY,2015-03-26 00:00:00,M,,M,M,2015,,,,,,,,3,1.4
-79.4,43.666666666666664,6158355.2015.3.27,,,-2.5,,,,,20.5,27,ON,,M,2.1,0,,6158355,-7.1,TORONTO CITY,2015-03-27 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.28,,,-5.3,,,,,23.3,28,ON,,M,-0.5,0,,6158355,-10,TORONTO CITY,2015-03-28 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.29,,,-0.8,,,,,18.8,29,ON,,M,4.7,0,,6158355,-6.2,TORONTO CITY,2015-03-29 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.30,,,4.2,,,,,13.8,30,ON,,M,8.4,0,,6158355,0,TORONTO CITY,2015-03-30 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.3.31,,,1.8,,,,,16.2,31,ON,,M,4.6,0,,6158355,-1,TORONTO CITY,2015-03-31 00:00:00,M,,M,M,2015,,,,,,,,3,0
-79.4,43.666666666666664,6158355.2015.4.1,,,2.4,,,,,15.6,1,ON,,M,6.3,0,,6158355,-1.5,TORONTO CITY,2015-04-01 00:00:00,M,,M,M,2015,,,,,,,,4,0
-79.4,43.666666666666664,6158355.2015.4.2,,,8.2,,,,,9.8,2,ON,,M,13.8,0,,6158355,2.5,TORONTO CITY,2015-04-02 00:00:00,M,,M,M,2015,,,,,,,,4,2.9
-79.4,43.666666666666664,6158355.2015.4.3,,,7.9,,,,,10.1,3,ON,,M,13,0,,6158355,2.7,TORONTO CITY,2015-04-03 00:00:00,M,,M,M,2015,,,,,,,,4,2.6
-79.4,43.666666666666664,6158355.2015.4.4,,,3.3,,,,,14.7,4,ON,,M,6.7,0,,6158355,-0.2,TORONTO CITY,2015-04-04 00:00:00,M,,M,M,2015,,,,,,,,4,1.2
-79.4,43.666666666666664,6158355.2015.4.5,,,0.6,,,,,17.4,5,ON,,M,2.1,0,,6158355,-0.9,TORONTO CITY,2015-04-05 00:00:00,M,,M,M,2015,,,,,,,,4,0.2
-79.4,43.666666666666664,6158355.2015.4.6,,,4.7,,,,,13.3,6,ON,,M,7.8,0,,6158355,1.5,TORONTO CITY,2015-04-06 00:00:00,M,,M,M,2015,,,,,,,,4,0
-79.4,43.666666666666664,6158355.2015.4.7,,,4.8,,,,,13.2,7,ON,,M,7.2,0,,6158355,2.4,TORONTO CITY,2015-04-07 00:00:00,M,,M,M,2015,,,,,,,,4,0
-79.4,43.666666666666664,6158355.2015.4.8,,,2.9,,,,,15.1,8,ON,,M,4.3,0,,6158355,1.5,TORONTO CITY,2015-04-08 00:00:00,M,,M,M,2015,,,,,,,,4,14.5
-79.4,43.666666666666664,6158355.2015.4.9,,,6.5,,,,,11.5,9,ON,,M,10.7,0,,6158355,2.2,TORONTO CITY,2015-04-09 00:00:00,M,,M,M,2015,,,,,,,,4,9.9
-79.4,43.666666666666664,6158355.2015.4.10,,,11,,,,,7,10,ON,,M,17.2,0,,6158355,4.8,TORONTO CITY,2015-04-10 00:00:00,M,,M,M,2015,,,,,,,,4,1.7
-79.4,43.666666666666664,6158355.2015.4.11,,,7.6,,,,,10.4,11,ON,,M,11.7,0,,6158355,3.4,TORONTO CITY,2015-04-11 00:00:00,M,,M,M,2015,,,,,,,,4,0
-79.4,43.666666666666664,6158355.2015.4.12,,,10.5,,,,,7.5,12,ON,,M,17,0,,6158355,4,TORONTO CITY,2015-04-12 00:00:00,M,,M,M,2015,,,,,,,,4,0
-79.4,43.666666666666664,6158355.2015.4.13,,,14.2,,,,,3.8,13,ON,,M,20.6,0,,6158355,7.8,TORONTO CITY,2015-04-13 00:00:00,M,,M,M,2015,,,,,,,,4,3.1
-79.4,43.666666666666664,6158355.2015.4.14,,,11.8,,,,,6.2,14,ON,,M,17.5,0,,6158355,6.1,TORONTO CITY,2015-04-14 00:00:00,M,,M,M,2015,,,,,,,,4,0
-79.4,43.666666666666664,6158355.2015.4.15,,,10.5,,,,,7.5,15,ON,,M,14.6,0,,6158355,6.3,TORONTO CITY,2015-04-15 00:00:00,M,,M,M,2015,,,,,,,,4,0
-79.4,43.666666666666664,6158355.2015.4.16,,,9.8,,,,,8.2,16,ON,,M,14.2,0,,6158355,5.3,TORONTO CITY,2015-04-16 00:00:00,M,,M,M,2015,,,,,,,,4,0.7
-79.4,43.666666666666664,6158355.2015.4.17,,,14.9,,,,,3.1,17,ON,,M,20.9,0,,6158355,8.9,TORONTO CITY,2015-04-17 00:00:00,M,,M,M,2015,,,,,,,,4,0
-79.4,43.666666666666664,6158355.2015.4.18,,,14.9,,,,,3.1,18,ON,,M,20.4,0,,6158355,9.4,TORONTO CITY,2015-04-18 00:00:00,M,,M,M,2015,,,,,,,,4,0
-79.4,43.666666666666664,6158355.2015.4.19,,,8.4,,,,,9.6,19,ON,,M,12.2,0,,6158355,4.6,TORONTO CITY,2015-04-19 00:00:00,M,,M,M,2015,,,,,,,,4,8.2
-79.4,43.666666666666664,6158355.2015.4.20,,,10,,,,,8,20,ON,,M,15.2,0,,6158355,4.7,TORONTO CITY,2015-04-20 00:00:00,M,,M,M,2015,,,,,,,,4,25.6
-79.4,43.666666666666664,6158355.2015.4.21,,,8,,,,,10,21,ON,,M,11.3,0,,6158355,4.7,TORONTO CITY,2015-04-21 00:00:00,M,,M,M,2015,,,,,,,,4,5.3
-79.4,43.666666666666664,6158355.2015.4.22,,,5.2,,,,,12.8,22,ON,,M,9.2,0,,6158355,1.1,TORONTO CITY,2015-04-22 00:00:00,M,,M,M,2015,,,,,,,,4,0.3
-79.4,43.666666666666664,6158355.2015.4.23,,,1.8,,,,,16.2,23,ON,,M,3.6,0,,6158355,0,TORONTO CITY,2015-04-23 00:00:00,M,,M,M,2015,,,,,,,,4,0
-79.4,43.666666666666664,6158355.2015.4.24,,,3.7,,,,,14.3,24,ON,,M,8.4,0,,6158355,-1,TORONTO CITY,2015-04-24 00:00:00,M,,M,M,2015,,,,,,,,4,0
-79.4,43.666666666666664,6158355.2015.4.25,,,5.1,,,,,12.9,25,ON,,M,10.2,0,,6158355,-0.1,TORONTO CITY,2015-04-25 00:00:00,M,,M,M,2015,,,,,,,,4,0
-79.4,43.666666666666664,6158355.2015.4.26,,,8.5,,,,,9.5,26,ON,,M,13.1,0,,6158355,3.8,TORONTO CITY,2015-04-26 00:00:00,M,,M,M,2015,,,,,,,,4,0
-79.4,43.666666666666664,6158355.2015.4.27,,,9.3,,,,,8.7,27,ON,,M,13.3,0,,6158355,5.3,TORONTO CITY,2015-04-27 00:00:00,M,,M,M,2015,,,,,,,,4,0
-79.4,43.666666666666664,6158355.2015.4.28,,,12.5,,,,,5.5,28,ON,,M,19,0,,6158355,5.9,TORONTO CITY,2015-04-28 00:00:00,M,,M,M,2015,,,,,,,,4,0
-79.4,43.666666666666664,6158355.2015.4.29,,,13.3,,,,,4.7,29,ON,,M,19,0,,6158355,7.5,TORONTO CITY,2015-04-29 00:00:00,M,,M,M,2015,,,,,,,,4,0
-79.4,43.666666666666664,6158355.2015.4.30,,,12.2,,,,,5.8,30,ON,,M,15.7,0,,6158355,8.6,TORONTO CITY,2015-04-30 00:00:00,M,,M,M,2015,,,,,,,,4,0
-79.4,43.666666666666664,6158355.2015.5.1,,,15.8,,,,,2.2,1,ON,,M,20.9,0,,6158355,10.7,TORONTO CITY,2015-05-01 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.2,,,15.9,,,,,2.1,2,ON,,M,21.7,0,,6158355,10.1,TORONTO CITY,2015-05-02 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.3,,,17.9,,,,,0.1,3,ON,,M,24.4,0,M,6158355,11.3,TORONTO CITY,2015-05-03 00:00:00,M,,M,M,2015,,,,,,,,5,
-79.4,43.666666666666664,6158355.2015.5.4,,,17.2,,,,,0.8,4,ON,,M,21.5,0,,6158355,12.8,TORONTO CITY,2015-05-04 00:00:00,M,,M,M,2015,,,,,,,,5,0.3
-79.4,43.666666666666664,6158355.2015.5.5,,,13.3,,,,,4.7,5,ON,,M,16.2,0,M,6158355,10.4,TORONTO CITY,2015-05-05 00:00:00,M,,M,M,2015,,,,,,,,5,
-79.4,43.666666666666664,6158355.2015.5.6,,,15.6,,,,,2.4,6,ON,,M,21.1,0,,6158355,10,TORONTO CITY,2015-05-06 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.7,,,17.6,,,,,0.4,7,ON,,M,23.1,0,,6158355,12.1,TORONTO CITY,2015-05-07 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.8,,,19.1,,,,,0,8,ON,,M,24.9,1.1,,6158355,13.3,TORONTO CITY,2015-05-08 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.9,,,20.7,,,,,0,9,ON,,M,26.9,2.7,,6158355,14.4,TORONTO CITY,2015-05-09 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.10,,,20.4,,,,,0,10,ON,,M,25.4,2.4,,6158355,15.4,TORONTO CITY,2015-05-10 00:00:00,M,,M,M,2015,,,,,,,,5,2.7
-79.4,43.666666666666664,6158355.2015.5.11,,,15.3,,,,,2.7,11,ON,,M,18.1,0,,6158355,12.5,TORONTO CITY,2015-05-11 00:00:00,M,,M,M,2015,,,,,,,,5,4.1
-79.4,43.666666666666664,6158355.2015.5.12,,,12.5,,,,,5.5,12,ON,,M,17.1,0,,6158355,7.8,TORONTO CITY,2015-05-12 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.13,,,10.5,,,,,7.5,13,ON,,M,14.2,0,,6158355,6.7,TORONTO CITY,2015-05-13 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.14,,,11.6,,,,,6.4,14,ON,,M,17.6,0,,6158355,5.5,TORONTO CITY,2015-05-14 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.15,,,12.1,,,,,5.9,15,ON,,M,14.1,0,,6158355,10.1,TORONTO CITY,2015-05-15 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.16,,,18.9,,,,,0,16,ON,,M,25.9,0.9,,6158355,11.9,TORONTO CITY,2015-05-16 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.17,,,17.6,,,,,0.4,17,ON,,M,21.6,0,,6158355,13.5,TORONTO CITY,2015-05-17 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.18,,,20.7,,,,,0,18,ON,,M,26.7,2.7,,6158355,14.6,TORONTO CITY,2015-05-18 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.19,,,12.1,,,,,5.9,19,ON,,M,19.3,0,,6158355,4.9,TORONTO CITY,2015-05-19 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.20,,,10,,,,,8,20,ON,,M,15.9,0,,6158355,4.1,TORONTO CITY,2015-05-20 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.21,,,14.3,,,,,3.7,21,ON,,M,19.2,0,M,6158355,9.3,TORONTO CITY,2015-05-21 00:00:00,M,,M,M,2015,,,,,,,,5,
-79.4,43.666666666666664,6158355.2015.5.22,,,10.9,,,,,7.1,22,ON,,M,16.4,0,,6158355,5.3,TORONTO CITY,2015-05-22 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.23,,,11.4,,,,,6.6,23,ON,,M,18.7,0,,6158355,4.1,TORONTO CITY,2015-05-23 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.24,,,18,,,,,0,24,ON,,M,25.4,0,,6158355,10.5,TORONTO CITY,2015-05-24 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.25,,,20.8,,,,,0,25,ON,,M,25.1,2.8,,6158355,16.4,TORONTO CITY,2015-05-25 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.26,,,22.5,,,,,0,26,ON,,M,27,4.5,,6158355,17.9,TORONTO CITY,2015-05-26 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.27,,,20.7,,,,,0,27,ON,,M,25.4,2.7,,6158355,15.9,TORONTO CITY,2015-05-27 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.28,,,20.8,,,,,0,28,ON,,M,25.8,2.8,,6158355,15.7,TORONTO CITY,2015-05-28 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.29,,,19.9,,,,,0,29,ON,,M,23.7,1.9,,6158355,16.1,TORONTO CITY,2015-05-29 00:00:00,M,,M,M,2015,,,,,,,,5,0
-79.4,43.666666666666664,6158355.2015.5.30,,,20,,,,,0,30,ON,,M,28,2,,6158355,11.9,TORONTO CITY,2015-05-30 00:00:00,M,,M,M,2015,,,,,,,,5,22.5
-79.4,43.666666666666664,6158355.2015.5.31,,,9.7,,,,,8.3,31,ON,,M,11.9,0,,6158355,7.4,TORONTO CITY,2015-05-31 00:00:00,M,,M,M,2015,,,,,,,,5,20.5
-79.4,43.666666666666664,6158355.2015.6.1,,,12.3,,,,,5.7,1,ON,,M,15,0,,6158355,9.5,TORONTO CITY,2015-06-01 00:00:00,M,,M,M,2015,,,,,,,,6,0
-79.4,43.666666666666664,6158355.2015.6.2,,,14.1,,,,,3.9,2,ON,,M,18.1,0,,6158355,10,TORONTO CITY,2015-06-02 00:00:00,M,,M,M,2015,,,,,,,,6,0
-79.4,43.666666666666664,6158355.2015.6.3,,,14.1,,,,,3.9,3,ON,,M,17.9,0,,6158355,10.3,TORONTO CITY,2015-06-03 00:00:00,M,,M,M,2015,,,,,,,,6,0
-79.4,43.666666666666664,6158355.2015.6.4,,,17,,,,,1,4,ON,,M,22,0,,6158355,11.9,TORONTO CITY,2015-06-04 00:00:00,M,,M,M,2015,,,,,,,,6,0
-79.4,43.666666666666664,6158355.2015.6.5,,,19,,,,,0,5,ON,,M,24.5,1,,6158355,13.5,TORONTO CITY,2015-06-05 00:00:00,M,,M,M,2015,,,,,,,,6,20.8
-79.4,43.666666666666664,6158355.2015.6.6,,,13.8,,,,,4.2,6,ON,,M,16.6,0,,6158355,11,TORONTO CITY,2015-06-06 00:00:00,M,,M,M,2015,,,,,,,,6,0
-79.4,43.666666666666664,6158355.2015.6.7,,,14.8,,,,,3.2,7,ON,,M,19.5,0,,6158355,10.1,TORONTO CITY,2015-06-07 00:00:00,M,,M,M,2015,,,,,,,,6,2.2
-79.4,43.666666666666664,6158355.2015.6.8,,,19.6,,,,,0,8,ON,,M,22.8,1.6,,6158355,16.4,TORONTO CITY,2015-06-08 00:00:00,M,,M,M,2015,,,,,,,,6,33.3
-79.4,43.666666666666664,6158355.2015.6.9,,,19,,,,,0,9,ON,,M,23,1,,6158355,14.9,TORONTO CITY,2015-06-09 00:00:00,M,,M,M,2015,,,,,,,,6,0.4
-79.4,43.666666666666664,6158355.2015.6.10,,,20.5,,,,,0,10,ON,,M,27.4,2.5,,6158355,13.5,TORONTO CITY,2015-06-10 00:00:00,M,,M,M,2015,,,,,,,,6,24.6
-79.4,43.666666666666664,6158355.2015.6.11,,,18.5,,,,,0,11,ON,,M,23.7,0.5,,6158355,13.3,TORONTO CITY,2015-06-11 00:00:00,M,,M,M,2015,,,,,,,,6,0
-79.4,43.666666666666664,6158355.2015.6.12,,,16.8,,,,,1.2,12,ON,,M,18.6,0,,6158355,14.9,TORONTO CITY,2015-06-12 00:00:00,M,,M,M,2015,,,,,,,,6,4.7
-79.4,43.666666666666664,6158355.2015.6.13,,,18.8,,,,,0,13,ON,,M,22.3,0.8,,6158355,15.2,TORONTO CITY,2015-06-13 00:00:00,M,,M,M,2015,,,,,,,,6,0
